id,hsk_level,chinese,pinyin,english,myanmar,example_sentence_cn,example_sentence_pinyin,example_sentence_eng,example_sentence_my,related words
831,2,快乐,kuàilè,happy,ပျော်ရွှင်သည်,我今天很快乐。｜孩子们玩得很快乐。｜希望你每天都快乐。｜和朋友在一起让我很快乐。｜她的生活很快乐。,Wǒ jīntiān hěn kuàilè.｜Háizimen wán de hěn kuàilè.｜Xīwàng nǐ měitiān dōu kuàilè.｜Hé péngyou zài yìqǐ ràng wǒ hěn kuàilè.｜Tā de shēnghuó hěn kuàilè.,I am very happy today.｜The children are playing happily.｜I hope you are happy every day.｜Being with friends makes me happy.｜Her life is happy.,ဒီနေ့ ကျွန်တော် အရမ်းပျော်တယ်။｜ကလေးတွေ ပျော်ပျော်ရွှင်ရွှင် ကစားနေကြတယ်။｜မင်းနေ့တိုင်း ပျော်ရွှင်ပါစေလို့ မျှော်လင့်တယ်။｜သူငယ်ချင်းတွေနဲ့အတူရှိရတာ ကျွန်တော့်ကို ပျော်ရွှင်စေတယ်။｜သူမရဲ့ဘဝက ပျော်ရွှင်တယ်။,高兴 (gāoxìng) — ပျော်ရွှင်｜开心 (kāixīn) — ပျော်ရွှင်｜幸福 (xìngfú) — ပျော်ရွှင်ချမ်းမြေ့｜快乐生活 (kuàilè shēnghuó) — ပျော်ရွှင်သောဘဝ｜快乐地 (kuàilè de) — ပျော်ရွှင်စွာ
832,2,快要,kuài yào,be about to; be going to,မကြာခင်…တော့မည်,火车快要到了。｜天快要黑了。｜考试快要开始了。｜我快要毕业了。｜雨快要停了。,Huǒchē kuài yào dào le.｜Tiān kuài yào hēi le.｜Kǎoshì kuài yào kāishǐ le.｜Wǒ kuài yào bìyè le.｜Yǔ kuài yào tíng le.,The train is about to arrive.｜It is about to get dark.｜The exam is about to start.｜I am about to graduate.｜The rain is about to stop.,ရထား မကြာခင် ရောက်တော့မယ်။｜ကောင်းကင် မကြာခင် မှောင်တော့မယ်။｜စာမေးပွဲ မကြာခင် စတော့မယ်။｜ကျွန်တော် ဘွဲ့ရတော့မယ်။｜မိုး မကြာခင် တိတ်တော့မယ်။,快到了 (kuài dào le) — မကြာခင်ရောက်တော့မည်｜快开始 (kuài kāishǐ) — မကြာခင်စတော့မည်｜快结束 (kuài jiéshù) — မကြာခင်ပြီးတော့မည်｜快走了 (kuài zǒu le) — မကြာခင်ထွက်တော့မည်｜快下雨 (kuài xiàyǔ) — မကြာခင်မိုးရွာတော့မည်
833,2,筷子,kuàizi,chopsticks,တူ,请给我一双筷子。｜我用筷子吃饭。｜这双筷子很漂亮。｜他不会用筷子。｜桌子上有很多筷子。,Qǐng gěi wǒ yì shuāng kuàizi.｜Wǒ yòng kuàizi chīfàn.｜Zhè shuāng kuàizi hěn piàoliang.｜Tā bú huì yòng kuàizi.｜Zhuōzi shàng yǒu hěn duō kuàizi.,Please give me a pair of chopsticks.｜I eat with chopsticks.｜This pair of chopsticks is beautiful.｜He cannot use chopsticks.｜There are many chopsticks on the table.,ကျွန်တော့်ကို တူတစ်စုံပေးပါ။｜ကျွန်တော် တူနဲ့ထမင်းစားတယ်။｜ဒီတူတစ်စုံက လှတယ်။｜သူ တူအသုံးမပြုတတ်ဘူး။｜စားပွဲပေါ်မှာ တူတွေအများကြီးရှိတယ်။,筷子 (kuàizi) — တူ｜一双筷子 (yì shuāng kuàizi) — တူတစ်စုံ｜用筷子 (yòng kuàizi) — တူသုံးသည်｜竹筷子 (zhú kuàizi) — ဝါးတူ｜木筷子 (mù kuàizi) — သစ်သားတူ
834,2,拉,lā,pull,ဆွဲသည်,请不要拉门。｜他拉我的手。｜孩子在拉车。｜她拉开了窗帘。｜别拉我的衣服。,Qǐng bú yào lā mén.｜Tā lā wǒ de shǒu.｜Háizi zài lā chē.｜Tā lā kāi le chuānglián.｜Bié lā wǒ de yīfu.,Please don't pull the door.｜He pulled my hand.｜The child is pulling the cart.｜She pulled open the curtain.｜Don't pull my clothes.,တံခါးကို မဆွဲပါနဲ့။｜သူ ကျွန်တော့်လက်ကို ဆွဲတယ်။｜ကလေးက လှည်းကို ဆွဲနေတယ်။｜သူမက ပြတင်းပေါက်ကာကို ဆွဲဖွင့်လိုက်တယ်။｜ကျွန်တော့်အဝတ်ကို မဆွဲနဲ့။,拉手 (lā shǒu) — လက်ဆွဲသည်｜拉开 (lā kāi) — ဆွဲဖွင့်သည်｜拉走 (lā zǒu) — ဆွဲယူသွားသည်｜拉车 (lā chē) — လှည်းဆွဲသည်｜拉门 (lā mén) — တံခါးဆွဲသည်
835,2,来自,láizì,Come from,…မှ လာသည်,我来自中国。｜他来自北京。｜这个学生来自缅甸。｜这些水果来自云南。｜我的朋友来自上海。,Wǒ láizì Zhōngguó.｜Tā láizì Běijīng.｜Zhège xuésheng láizì Miǎndiàn.｜Zhèxiē shuǐguǒ láizì Yúnnán.｜Wǒ de péngyou láizì Shànghǎi.,I come from China.｜He comes from Beijing.｜This student comes from Myanmar.｜These fruits come from Yunnan.｜My friend comes from Shanghai.,ကျွန်တော် တရုတ်နိုင်ငံက လာတာပါ။｜သူက ပေကျင်းက လာတာပါ။｜ဒီကျောင်းသားက မြန်မာနိုင်ငံက လာတာပါ။｜ဒီသစ်သီးတွေက ယူနန်က လာတာပါ။｜ကျွန်တော့်သူငယ်ချင်းက ရှန်ဟိုင်းက လာတာပါ။,来自 (láizì) — …မှလာသည်｜来自中国 (láizì Zhōngguó) — တရုတ်မှလာသည်｜来源 (láiyuán) — မူလရင်းမြစ်｜来处 (láichù) — လာရာနေရာ｜外来 (wàilái) — ပြင်ပမှလာသော
836,2,蓝,lán,blue,အပြာရောင်,天是蓝的。｜我喜欢蓝色。｜蓝色的天空很漂亮。｜她买了一件蓝衣服。｜这条裙子是蓝的。,Tiān shì lán de.｜Wǒ xǐhuan lán sè.｜Lánsè de tiānkōng hěn piàoliang.｜Tā mǎi le yí jiàn lán yīfu.｜Zhè tiáo qúnzi shì lán de.,The sky is blue.｜I like blue.｜The blue sky is beautiful.｜She bought a blue piece of clothing.｜This skirt is blue.,ကောင်းကင်က အပြာရောင်ပါ။｜ကျွန်တော် အပြာရောင်ကြိုက်တယ်။｜အပြာရောင်ကောင်းကင်က လှတယ်။｜သူမ အပြာရောင်အဝတ်တစ်ထည် ဝယ်ခဲ့တယ်။｜ဒီစကတ်က အပြာရောင်ပါ။,蓝色 (lánsè) — အပြာရောင်｜蓝天 (lántiān) — အပြာရောင်ကောင်းကင်｜蓝天白云 (lántiān báiyún) — အပြာရောင်ကောင်းကင်နှင့် တိမ်ဖြူ｜深蓝 (shēnlán) — အပြာရင့်｜浅蓝 (qiǎnlán) — အပြာနု
837,2,蓝色,lán sè,blue,အပြာရောင်,我喜欢蓝色。｜蓝色的天空很漂亮。｜她穿着蓝色的衣服。｜我的书包是蓝色的。｜这辆车是蓝色的。,Wǒ xǐhuan lánsè.｜Lánsè de tiānkōng hěn piàoliang.｜Tā chuānzhe lánsè de yīfu.｜Wǒ de shūbāo shì lánsè de.｜Zhè liàng chē shì lánsè de.,I like blue.｜The blue sky is beautiful.｜She is wearing blue clothes.｜My schoolbag is blue.｜This car is blue.,ကျွန်တော် အပြာရောင်ကြိုက်တယ်။｜အပြာရောင်ကောင်းကင်က လှတယ်။｜သူမ အပြာရောင်အဝတ် ဝတ်ထားတယ်။｜ကျွန်တော့်ကျောင်းလွယ်အိတ်က အပြာရောင်ပါ။｜ဒီကားက အပြာရောင်ပါ။,蓝 (lán) — အပြာရောင်｜蓝天 (lántiān) — အပြာရောင်ကောင်းကင်｜蓝色衣服 (lánsè yīfu) — အပြာရောင်အဝတ်｜深蓝色 (shēn lánsè) — အပြာရင့်ရောင်｜浅蓝色 (qiǎn lánsè) — အပြာနုရောင်
838,2,篮球,lán qiú,basketball,ဘတ်စကက်ဘော,我喜欢打篮球。｜他每天打篮球。｜我们下午一起打篮球。｜篮球是我喜欢的运动。｜学校有一个篮球场。,Wǒ xǐhuan dǎ lánqiú.｜Tā měitiān dǎ lánqiú.｜Wǒmen xiàwǔ yìqǐ dǎ lánqiú.｜Lánqiú shì wǒ xǐhuan de yùndòng.｜Xuéxiào yǒu yí ge lánqiúchǎng.,I like playing basketball.｜He plays basketball every day.｜We play basketball together in the afternoon.｜Basketball is my favorite sport.｜There is a basketball court at school.,ကျွန်တော် ဘတ်စကက်ဘောကစားရတာ ကြိုက်တယ်။｜သူ နေ့တိုင်း ဘတ်စကက်ဘောကစားတယ်။｜ကျွန်တော်တို့ နေ့လယ်မှာ အတူတူ ဘတ်စကက်ဘောကစားတယ်။｜ဘတ်စကက်ဘောက ကျွန်တော်ကြိုက်တဲ့ အားကစားပါ။｜ကျောင်းမှာ ဘတ်စကက်ဘောကွင်းရှိတယ်။,打篮球 (dǎ lánqiú) — ဘတ်စကက်ဘောကစားသည်｜篮球场 (lánqiúchǎng) — ဘတ်စကက်ဘောကွင်း｜篮球队 (lánqiúduì) — ဘတ်စကက်ဘောအသင်း｜篮球运动员 (lánqiú yùndòngyuán) — ဘတ်စကက်ဘောအားကစားသမား｜篮球比赛 (lánqiú bǐsài) — ဘတ်စကက်ဘောပြိုင်ပွဲ
839,2,老（副）,lǎo,always; constantly,အမြဲ၊ တစ်ချိန်လုံး,他老是迟到。｜你老是玩手机。｜她老是帮助别人。｜他老是忘记带书。｜弟弟老是问问题。,Tā lǎoshì chídào.｜Nǐ lǎoshì wán shǒujī.｜Tā lǎoshì bāngzhù biérén.｜Tā lǎoshì wàngjì dài shū.｜Dìdi lǎoshì wèn wèntí.,He is always late.｜You are always playing on your phone.｜She is always helping others.｜He always forgets to bring his books.｜My younger brother is always asking questions.,သူ အမြဲနောက်ကျတယ်။｜မင်း ဖုန်းကို အမြဲဆော့နေတယ်။｜သူမက အမြဲသူများကို ကူညီတယ်။｜သူက စာအုပ်ယူလာဖို့ အမြဲမေ့တယ်။｜ညီလေးက မေးခွန်းတွေ အမြဲမေးတယ်။,老是 (lǎoshì) — အမြဲတမ်း｜老忘 (lǎo wàng) — အမြဲမေ့သည်｜老说 (lǎo shuō) — အမြဲပြောသည်｜老问 (lǎo wèn) — အမြဲမေးသည်｜老做 (lǎo zuò) — အမြဲလုပ်သည်
840,2,老（老王）,lǎo （ lǎo wáng ）,noun prefix (Lao Wang),အိုသော၊ အသက်ကြီးသော,老王今天不在家。｜老王是我的老师。｜我昨天见到老王了。｜老王住在附近。｜大家都认识老王。,Lǎo Wáng jīntiān bú zài jiā.｜Lǎo Wáng shì wǒ de lǎoshī.｜Wǒ zuótiān jiàn dào Lǎo Wáng le.｜Lǎo Wáng zhù zài fùjìn.｜Dàjiā dōu rènshi Lǎo Wáng.,Lao Wang is not at home today.｜Lao Wang is my teacher.｜I saw Lao Wang yesterday.｜Lao Wang lives nearby.｜Everyone knows Lao Wang.,လောင်ဝမ် ဒီနေ့ အိမ်မှာမရှိဘူး။｜လောင်ဝမ်က ကျွန်တော့်ဆရာပါ။｜မနေ့က ကျွန်တော် လောင်ဝမ်ကို တွေ့ခဲ့တယ်။｜လောင်ဝမ်က အနီးအနားမှာ နေတယ်။｜လူတိုင်း လောင်ဝမ်ကို သိကြတယ်။,老师 (lǎoshī) — ဆရာ｜老王 (Lǎo Wáng) — လောင်ဝမ်｜老人 (lǎorén) — အသက်ကြီးသူ｜老家 (lǎojiā) — ဇာတိအိမ်｜老朋友 (lǎo péngyou) — သူငယ်ချင်းဟောင်း
841,2,老年,lǎo nián,elderly,အသက်ကြီးပိုင်း,老年人需要多运动。｜这个公园有很多老年人。｜我们应该帮助老年人。｜老年人的生活也很丰富。｜他很关心老年人。,Lǎoniánrén xūyào duō yùndòng.｜Zhège gōngyuán yǒu hěn duō lǎoniánrén.｜Wǒmen yīnggāi bāngzhù lǎoniánrén.｜Lǎoniánrén de shēnghuó yě hěn fēngfù.｜Tā hěn guānxīn lǎoniánrén.,Older people need to exercise more.｜There are many elderly people in this park.｜We should help elderly people.｜Elderly people's lives can also be rich and fulfilling.｜He cares about elderly people.,အသက်ကြီးသူတွေ လေ့ကျင့်ခန်းပိုလုပ်ဖို့ လိုတယ်။｜ဒီပန်းခြံမှာ အသက်ကြီးသူတွေအများကြီးရှိတယ်။｜ကျွန်တော်တို့ အသက်ကြီးသူတွေကို ကူညီသင့်တယ်။｜အသက်ကြီးသူတွေရဲ့ ဘဝကလည်း ပြည့်စုံနိုင်တယ်။｜သူက အသက်ကြီးသူတွေကို ဂရုစိုက်တယ်။,老人 (lǎorén) — အသက်ကြီးသူ｜老年人 (lǎoniánrén) — အသက်ကြီးပိုင်းလူ｜老年生活 (lǎonián shēnghuó) — အသက်ကြီးပိုင်းဘဝ｜老年大学 (lǎonián dàxué) — သက်ကြီးတက္ကသိုလ်｜中老年 (zhōng lǎonián) — လူလတ်ပိုင်းနှင့် အသက်ကြီးပိုင်း
